CountryName,Year,Value,hash
MDV,2011,55.5,80eec7
MLI,2011,50.4,a6c850
MLT,2011,35.6,98d34e
MRT,2011,28.4,072fe7
MUS,2011,43.4,4bf6b5
MEX,2011,43.2,79b0df
MNG,2011,55.6,950902
MNE,2011,42.2,121ea2
MOZ,2011,86,5310f8
MMR,2011,75.2,bea07f
NAM,2011,55.4,599a38
NPL,2011,79.9,4e0a5c
NLD,2011,58.2,f71350
NZL,2011,61.9,5063c8
NIC,2011,46.6,088b04
NER,2011,39.9,608cbc
NGA,2011,48,56c35f
NOR,2011,61.5,55dea1
OMN,2011,28.2,84e914
PAK,2011,24.1,6140ed
PAN,2011,48.9,ad2967
PNG,2011,70.6,70fe60
PRY,2011,55.1,e6798e
PER,2011,67.8,dd9d37
PHL,2011,50.9,28bd2d
POL,2011,48.5,98d080
PRT,2011,55.3,37d9d6
QAT,2011,50.7,f30565
KOR,2011,49.5,ad0d4c
MDA,2011,38.2,835374
ROU,2011,48.3,809270
RUS,2011,56.9,3fd52e
RWA,2011,86.7,9ead5a
LCA,2011,62.5,bc8202
VCT,2011,55.6,b2f1a3
WSM,2011,23.3,2aa3b8
STP,2011,44.5,25c3bd
SAU,2011,18,6ab8da
SEN,2011,65.8,21ab15
SRB,2011,44.1,a9c332
SLE,2011,65.7,d0cd3b
SGP,2011,58.1,ec8a06
SVK,2011,50.4,0f24c0
SVN,2011,52.3,235562
SLB,2011,53.4,ce4bc3
SOM,2011,37.1,d629bb
ZAF,2011,43.9,4f4179
ESP,2011,52.1,ff7cbd
LKA,2011,34.9,c6c3df
SDN,2011,31.1,666295
SUR,2011,40.3,00ff2f
SWZ,2011,43.6,fef338
SWE,2011,59.7,a771b0
CHE,2011,60.9,4d8ae6
SYR,2011,13.3,311351
TJK,2011,58.5,fb9e09
TZA,2011,88.2,e7b8a3
THA,2011,64.4,e3a911
TLS,2011,24.8,d91e18
TGO,2011,80.7,b104ae
TON,2011,53.6,712109
TTO,2011,52.7,595148
TUN,2011,25,c8d9ed
TUR,2011,28.8,29bfd7
TKM,2011,46.5,9539fc
UGA,2011,76,1fd217
UKR,2011,52.7,a59b96
ARE,2011,46.4,c75343
GBR,2011,55.5,47bc5f
USA,2011,57,18bc59
URY,2011,55.3,7b66c8
UZB,2011,47.7,704188
VUT,2011,61.5,2a6564
VEN,2011,50.7,bd537f
VNM,2011,72.5,8c8efa
YEM,2011,25,300a52
ZMB,2011,73.2,2315e8
ZWE,2011,83.1,be9ca6
AAE,2011,56.6625,60cdb4
ACE,2011,51.3396,a83f45
GEA,2011,52.7525,fab3e4
HIA,2011,52.734,a87929
AME,2011,52.7103,367666
LIA,2011,67.78,48d316
LMA,2011,47.8341,a8d055
ANE,2011,28.81,b0eeb2
ASA,2011,59.35,b800e2
ASE,2011,45.2375,e2f013
AEE,2011,63.6435,6965f5
UMA,2011,46.3229,a0cfc6
EAM,2011,55.6,3d36c1
ECM,2011,52.1,2f8ac6
GEM,2011,53.2,fc8b09
HIM,2011,53.2,e91e1b
LCM,2011,51.1,49f969
LIM,2011,72.2,3266b3
LMM,2011,48.9,2e7fc7
MEM,2011,25,006339
NAN,2011,57,d82a19
SAM,2011,34.9,64cd61
SSM,2011,65.7,62eb62
UMM,2011,47.2,334c6f
EAE,2011,61.0944,689f56
ECE,2011,50.0619,82746a
GLE,2011,49.9688,b08b82
HWW,2011,52.4509,69db85
LCE,2011,53.2837,0e8638
LIW,2011,67.6623,0455c5
LMW,2011,37.0296,f4f707
MEE,2011,21.2406,8b8e1e
NAE,2011,57.4683,f7d01a
SAE,2011,31.6239,c2bfd0
SSE,2011,62.8677,3e1864
UMW,2011,55.8156,98a92f
AFG,2012,15.7,fa9f93
ALB,2012,45,d067d2
DZA,2012,15,5787a1
AGO,2012,63.1,caeadd
ARG,2012,47.3,8bf4bf
ARM,2012,51.6,29d8de
AUS,2012,58.8,81a7b3
AUT,2012,54.6,e539ae
AZE,2012,62.5,41d7e7
BHS,2012,69.3,1f88e7
BHR,2012,39.4,c0963f
BGD,2012,57.3,e52db8
BRB,2012,65.9,32e2c6
BLR,2012,49.9,506515
BEL,2012,46.9,a9bd23
BLZ,2012,49.1,c4b361
BEN,2012,67.5,4c0c27
BTN,2012,66.4,642bc8
BOL,2012,64.1,08f410
BIH,2012,34.1,12ece2
BWA,2012,71.8,807dd2
BRA,2012,59.5,27b200
BRN,2012,52.9,7ee447
BGR,2012,47.8,b3a223
BFA,2012,77.1,0c8870
BDI,2012,83.2,f1812c
KHM,2012,78.9,3fcf6d
CMR,2012,63.6,3cd9ab
CAN,2012,61.6,aa884a
CPV,2012,51.1,7e12c2
CAF,2012,72.5,61b7b5
TCD,2012,64,3a05da
CHL,2012,49,e344cf
CHN,2012,63.8,02609c
COL,2012,55.7,b65d7c
COM,2012,35,682bd8
COG,2012,68.4,4c5bcf
CRI,2012,46.4,421d36
CIV,2012,52.2,12d1f0
HRV,2012,44.8,49a6fe
CUB,2012,43.3,23a196
CYP,2012,55.8,be2da6
CZE,2012,50.1,8a6e18
PRK,2012,72.3,af15e3
COD,2012,70.7,eef1f2
DNK,2012,59.1,d2310a
DJI,2012,36.1,2c702b
DOM,2012,51.2,61f6f4
ECU,2012,54.4,9db34b
EGY,2012,23.6,478e62
SLV,2012,47.6,015eea
GNQ,2012,80.6,6d5329
ERI,2012,79.9,057f62
EST,2012,56,e56d6e
ETH,2012,78.2,edf343
FJI,2012,37.5,72412c
FIN,2012,56,2081fe
FRA,2012,50.9,21408a
GAB,2012,56,8433a2
GMB,2012,72.2,887d35
GEO,2012,56.2,e9602b
DEU,2012,53.5,11a7a5
GHA,2012,67.2,52af54
GRC,2012,44.2,c97496
GTM,2012,49.1,afd3f2
GIN,2012,65.5,7c02ce
GNB,2012,68.1,096834
GUY,2012,42.3,be1aba
HTI,2012,60.6,8ed3e4
HND,2012,42.5,2334f5
HUN,2012,44.7,49cfca
ISL,2012,70.6,c0e277
IND,2012,28.8,caba0e
IDN,2012,51.3,01d2b2
IRN,2012,16.4,65b54b
IRQ,2012,14.7,6dcf08
IRL,2012,52.7,6bfada
ISR,2012,58.1,05f5ff
ITA,2012,39.4,e37227
JAM,2012,56.1,18951a
JPN,2012,48.1,1d63f4
JOR,2012,15.3,5ea2e6
KAZ,2012,67.5,9db19a
KEN,2012,62,3821e2
KWT,2012,43.4,852558
KGZ,2012,55.7,43490c
LAO,2012,76.3,57d789
LVA,2012,54.5,23bb98
LBN,2012,22.8,31aefe
LSO,2012,58.8,4e1bcc
LBR,2012,58.2,d37e11
LBY,2012,30,d4cc74
LTU,2012,55.8,60552d
LUX,2012,50.7,444658
MKD,2012,42.9,1665e0
MDG,2012,86.8,577c39
MWI,2012,84.7,1f3b2a
MYS,2012,44.3,d7429f
MDV,2012,55.9,80eec7
MLI,2012,50.6,a6c850
MLT,2012,38,98d34e
MRT,2012,28.6,072fe7
MUS,2012,43.5,4bf6b5
MEX,2012,45,79b0df
MNG,2012,56.1,950902
MNE,2012,43,121ea2
MOZ,2012,85.7,5310f8
MMR,2012,75.2,bea07f
NAM,2012,54.3,599a38
NPL,2012,79.9,4e0a5c
NLD,2012,58.7,f71350
NZL,2012,62.1,5063c8
NIC,2012,47,088b04
NER,2012,39.9,608cbc
NGA,2012,48.1,56c35f
NOR,2012,61.5,55dea1
OMN,2012,28.6,84e914
PAK,2012,24.4,6140ed
PAN,2012,49,ad2967
PNG,2012,70.5,70fe60
PRY,2012,55.4,e6798e
PER,2012,68,dd9d37
PHL,2012,51,28bd2d
POL,2012,48.9,98d080
PRT,2012,55.4,37d9d6
QAT,2012,50.8,f30565
KOR,2012,49.9,ad0d4c
MDA,2012,37,835374
ROU,2012,48.5,809270
RUS,2012,57,3fd52e
RWA,2012,86.5,9ead5a
LCA,2012,62.6,bc8202
VCT,2012,55.7,b2f1a3
WSM,2012,23.4,2aa3b8
STP,2012,44.9,25c3bd
SAU,2012,18.2,6ab8da
SEN,2012,65.9,21ab15
SRB,2012,44.3,a9c332
SLE,2012,65.7,d0cd3b
SGP,2012,59,ec8a06
SVK,2012,51,0f24c0
SVN,2012,52.3,235562
SLB,2012,53.4,ce4bc3
SOM,2012,37.2,d629bb
ZAF,2012,44.2,4f4179
ESP,2012,52.6,ff7cbd
LKA,2012,35,c6c3df
SDN,2012,31.2,666295
SUR,2012,40.4,00ff2f
SWZ,2012,43.8,fef338
SWE,2012,60.2,a771b0
CHE,2012,61.2,4d8ae6
SYR,2012,13.4,311351
TJK,2012,58.7,fb9e09
TZA,2012,88.1,e7b8a3
THA,2012,64.4,e3a911
TLS,2012,24.7,d91e18
TGO,2012,80.7,b104ae
TON,2012,53.5,712109
TTO,2012,52.9,595148
TUN,2012,25.1,c8d9ed
TUR,2012,29.4,29bfd7
TKM,2012,46.7,9539fc
UGA,2012,75.9,1fd217
UKR,2012,53,a59b96
ARE,2012,46.6,c75343
GBR,2012,55.7,47bc5f
USA,2012,56.8,18bc59
URY,2012,55.5,7b66c8
UZB,2012,47.9,704188
VUT,2012,61.5,2a6564
VEN,2012,50.9,bd537f
VNM,2012,72.8,8c8efa
YEM,2012,25.2,300a52
ZMB,2012,73.2,2315e8
ZWE,2012,83.2,be9ca6
AAE,2012,56.7375,60cdb4
ACE,2012,51.5938,a83f45
GEA,2012,52.9514,fab3e4
HIA,2012,53.112,a87929
AME,2012,52.9586,367666
LIA,2012,67.8114,48d316
LMA,2012,47.975,a8d055
ANE,2012,29.35,b0eeb2
ASA,2012,59.2,b800e2
ASE,2012,45.425,e2f013
AEE,2012,63.687,6965f5
UMA,2012,46.5104,a0cfc6
EAM,2012,56.1,3d36c1
ECM,2012,52.3,2f8ac6
GEM,2012,53.4,fc8b09
HIM,2012,53.5,e91e1b
LCM,2012,51.2,49f969
LIM,2012,72.2,3266b3
LMM,2012,49.1,2e7fc7
MEM,2012,25.2,006339
NAN,2012,56.8,d82a19
SAM,2012,35,64cd61
SSM,2012,65.7,62eb62
UMM,2012,47.3,334c6f
EAE,2012,61.178,689f56
ECE,2012,50.3686,82746a
GLE,2012,50.1168,b08b82
HWW,2012,52.5951,69db85
LCE,2012,53.7263,0e8638
LIW,2012,67.6995,0455c5
LMW,2012,37.1819,f4f707
MEE,2012,21.5633,8b8e1e
NAE,2012,57.28,f7d01a
SAE,2012,31.7394,c2bfd0
SSE,2012,63.2138,3e1864
UMW,2012,55.9738,98a92f
