,CountryName,X2013,X2014,X2015,Year,Value,Country,CountryCode
177.1982,Panama,NA,NA,NA,1982,NA,177,PAN
178.1982,Peru,NA,NA,NA,1982,NA,178,PER
179.1982,Philippines,NA,NA,NA,1982,NA,179,PHL
180.1982,Palau,NA,NA,NA,1982,NA,180,PLW
181.1982,Papua New Guinea,NA,NA,NA,1982,NA,181,PNG
182.1982,Poland,NA,NA,NA,1982,NA,182,POL
183.1982,Puerto Rico,NA,NA,NA,1982,NA,183,PRI
184.1982,"Korea, Dem. Rep.",NA,NA,NA,1982,NA,184,PRK
185.1982,Portugal,NA,NA,NA,1982,NA,185,PRT
186.1982,Paraguay,NA,NA,NA,1982,NA,186,PRY
187.1982,Pacific island small states,NA,NA,NA,1982,NA,187,PSS
188.1982,French Polynesia,NA,NA,NA,1982,NA,188,PYF
189.1982,Qatar,NA,NA,NA,1982,NA,189,QAT
190.1982,Romania,NA,NA,NA,1982,NA,190,ROU
191.1982,Russian Federation,NA,NA,NA,1982,NA,191,RUS
192.1982,Rwanda,NA,NA,NA,1982,NA,192,RWA
193.1982,South Asia,NA,NA,NA,1982,NA,193,SAS
194.1982,Saudi Arabia,NA,NA,NA,1982,NA,194,SAU
195.1982,Sudan,NA,NA,NA,1982,NA,195,SDN
196.1982,Senegal,NA,NA,NA,1982,NA,196,SEN
197.1982,Singapore,NA,NA,NA,1982,NA,197,SGP
198.1982,Solomon Islands,NA,NA,NA,1982,NA,198,SLB
199.1982,Sierra Leone,NA,NA,NA,1982,NA,199,SLE
200.1982,El Salvador,NA,NA,NA,1982,NA,200,SLV
201.1982,San Marino,NA,NA,NA,1982,NA,201,SMR
202.1982,Somalia,NA,NA,NA,1982,NA,202,SOM
203.1982,Serbia,NA,NA,NA,1982,NA,203,SRB
204.1982,Sub-Saharan Africa (developing only),NA,NA,NA,1982,NA,204,SSA
205.1982,South Sudan,NA,NA,NA,1982,NA,205,SSD
206.1982,Sub-Saharan Africa (all income levels),NA,NA,NA,1982,NA,206,SSF
207.1982,Small states,NA,NA,NA,1982,NA,207,SST
208.1982,Sao Tome and Principe,NA,NA,NA,1982,NA,208,STP
209.1982,Suriname,NA,NA,NA,1982,NA,209,SUR
210.1982,Slovak Republic,NA,NA,NA,1982,NA,210,SVK
211.1982,Slovenia,NA,NA,NA,1982,NA,211,SVN
212.1982,Sweden,NA,NA,NA,1982,NA,212,SWE
213.1982,Swaziland,NA,NA,NA,1982,NA,213,SWZ
214.1982,Sint Maarten (Dutch part),NA,NA,NA,1982,NA,214,SXM
215.1982,Seychelles,NA,NA,NA,1982,NA,215,SYC
216.1982,Syrian Arab Republic,NA,NA,NA,1982,NA,216,SYR
217.1982,Turks and Caicos Islands,NA,NA,NA,1982,NA,217,TCA
218.1982,Chad,NA,NA,NA,1982,NA,218,TCD
219.1982,Togo,NA,NA,NA,1982,NA,219,TGO
220.1982,Thailand,NA,NA,NA,1982,NA,220,THA
221.1982,Tajikistan,NA,NA,NA,1982,NA,221,TJK
222.1982,Turkmenistan,NA,NA,NA,1982,NA,222,TKM
223.1982,Timor-Leste,NA,NA,NA,1982,NA,223,TLS
224.1982,Tonga,NA,NA,NA,1982,NA,224,TON
225.1982,Trinidad and Tobago,NA,NA,NA,1982,NA,225,TTO
226.1982,Tunisia,NA,NA,NA,1982,NA,226,TUN
227.1982,Turkey,NA,NA,NA,1982,NA,227,TUR
228.1982,Tuvalu,NA,NA,NA,1982,NA,228,TUV
229.1982,"Taiwan, China",NA,NA,NA,1982,NA,229,TWN
230.1982,Tanzania,NA,NA,NA,1982,NA,230,TZA
231.1982,Uganda,NA,NA,NA,1982,NA,231,UGA
232.1982,Ukraine,NA,NA,NA,1982,NA,232,UKR
233.1982,Upper middle income,NA,NA,NA,1982,NA,233,UMC
234.1982,Uruguay,NA,NA,NA,1982,NA,234,URY
235.1982,United States,NA,NA,NA,1982,NA,235,USA
236.1982,Uzbekistan,NA,NA,NA,1982,NA,236,UZB
237.1982,St. Vincent and the Grenadines,NA,NA,NA,1982,NA,237,VCT
238.1982,"Venezuela, RB",NA,NA,NA,1982,NA,238,VEN
239.1982,Virgin Islands (U.S.),NA,NA,NA,1982,NA,239,VIR
240.1982,Vietnam,NA,NA,NA,1982,NA,240,VNM
241.1982,Vanuatu,NA,NA,NA,1982,NA,241,VUT
242.1982,West Bank and Gaza,NA,NA,NA,1982,NA,242,PSE
243.1982,World,NA,NA,NA,1982,NA,243,WLD
244.1982,Samoa,NA,NA,NA,1982,NA,244,WSM
245.1982,"Yemen, Rep.",NA,NA,NA,1982,NA,245,YEM
246.1982,South Africa,NA,NA,NA,1982,NA,246,ZAF
247.1982,"Congo, Dem. Rep.",NA,NA,NA,1982,NA,247,COD
248.1982,Zambia,NA,NA,NA,1982,NA,248,ZMB
249.1982,Zimbabwe,NA,NA,NA,1982,NA,249,ZWE
1.1983,Aruba,NA,NA,NA,1983,NA,1,ABW
2.1983,Andorra,NA,NA,NA,1983,NA,2,AND
3.1983,Afghanistan,NA,NA,NA,1983,NA,3,AFG
4.1983,Angola,NA,NA,NA,1983,NA,4,AGO
5.1983,Albania,NA,NA,NA,1983,NA,5,ALB
6.1983,Arab World,NA,NA,NA,1983,NA,6,ARB
7.1983,United Arab Emirates,NA,NA,NA,1983,NA,7,ARE
8.1983,Argentina,NA,NA,NA,1983,NA,8,ARG
9.1983,Armenia,NA,NA,NA,1983,NA,9,ARM
10.1983,American Samoa,NA,NA,NA,1983,NA,10,ASM
11.1983,Antigua and Barbuda,NA,NA,NA,1983,NA,11,ATG
12.1983,Australia,NA,NA,NA,1983,NA,12,AUS
13.1983,Austria,NA,NA,NA,1983,NA,13,AUT
14.1983,Azerbaijan,NA,NA,NA,1983,NA,14,AZE
15.1983,Burundi,NA,NA,NA,1983,NA,15,BDI
16.1983,Belgium,NA,NA,NA,1983,NA,16,BEL
17.1983,Benin,NA,NA,NA,1983,NA,17,BEN
18.1983,Burkina Faso,NA,NA,NA,1983,NA,18,BFA
19.1983,Bangladesh,NA,NA,NA,1983,NA,19,BGD
20.1983,Bulgaria,NA,NA,NA,1983,NA,20,BGR
21.1983,Bahrain,NA,NA,NA,1983,NA,21,BHR
22.1983,"Bahamas, The",NA,NA,NA,1983,NA,22,BHS
23.1983,Bosnia and Herzegovina,NA,NA,NA,1983,NA,23,BIH
24.1983,Belarus,NA,NA,NA,1983,NA,24,BLR
25.1983,Belize,NA,NA,NA,1983,NA,25,BLZ
26.1983,Bermuda,NA,NA,NA,1983,NA,26,BMU
27.1983,Bolivia,NA,NA,NA,1983,NA,27,BOL
28.1983,Brazil,NA,NA,NA,1983,NA,28,BRA
29.1983,Barbados,NA,NA,NA,1983,NA,29,BRB
30.1983,Brunei Darussalam,NA,NA,NA,1983,NA,30,BRN
31.1983,Bhutan,NA,NA,NA,1983,NA,31,BTN
32.1983,Botswana,NA,NA,NA,1983,NA,32,BWA
33.1983,Central African Republic,NA,NA,NA,1983,NA,33,CAF
34.1983,Canada,NA,NA,NA,1983,NA,34,CAN
35.1983,Central Europe and the Baltics,NA,NA,NA,1983,NA,35,CEB
36.1983,Switzerland,NA,NA,NA,1983,NA,36,CHE
37.1983,Channel Islands,NA,NA,NA,1983,NA,37,CHI
38.1983,Chile,NA,NA,NA,1983,NA,38,CHL
39.1983,China,NA,NA,NA,1983,NA,39,CHN
40.1983,Cote d'Ivoire,NA,NA,NA,1983,NA,40,CIV
41.1983,Cameroon,NA,NA,NA,1983,NA,41,CMR
42.1983,"Congo, Rep.",NA,NA,NA,1983,NA,42,COG
43.1983,Colombia,NA,NA,NA,1983,NA,43,COL
44.1983,Comoros,NA,NA,NA,1983,NA,44,COM
45.1983,Cabo Verde,NA,NA,NA,1983,NA,45,CPV
46.1983,Costa Rica,NA,NA,NA,1983,NA,46,CRI
47.1983,Caribbean small states,NA,NA,NA,1983,NA,47,CSS
48.1983,Cuba,NA,NA,NA,1983,NA,48,CUB
49.1983,Curacao,NA,NA,NA,1983,NA,49,CUW
50.1983,Cayman Islands,NA,NA,NA,1983,NA,50,CYM
51.1983,Cyprus,NA,NA,NA,1983,NA,51,CYP
52.1983,Czech Republic,NA,NA,NA,1983,NA,52,CZE
53.1983,Germany,NA,NA,NA,1983,NA,53,DEU
54.1983,Djibouti,NA,NA,NA,1983,NA,54,DJI
55.1983,Dominica,NA,NA,NA,1983,NA,55,DMA
56.1983,Denmark,NA,NA,NA,1983,NA,56,DNK
57.1983,Dominican Republic,NA,NA,NA,1983,NA,57,DOM
58.1983,Algeria,NA,NA,NA,1983,NA,58,DZA
59.1983,East Asia & Pacific (developing only),NA,NA,NA,1983,NA,59,EAP
60.1983,East Asia & Pacific (all income levels),NA,NA,NA,1983,NA,60,EAS
61.1983,Europe & Central Asia (developing only),NA,NA,NA,1983,NA,61,ECA
62.1983,Europe & Central Asia (all income levels),NA,NA,NA,1983,NA,62,ECS
63.1983,Ecuador,NA,NA,NA,1983,NA,63,ECU
64.1983,"Egypt, Arab Rep.",NA,NA,NA,1983,NA,64,EGY
65.1983,Euro area,NA,NA,NA,1983,NA,65,EMU
66.1983,Eritrea,NA,NA,NA,1983,NA,66,ERI
67.1983,Spain,NA,NA,NA,1983,NA,67,ESP
68.1983,Estonia,NA,NA,NA,1983,NA,68,EST
69.1983,Ethiopia,NA,NA,NA,1983,NA,69,ETH
70.1983,European Union,NA,NA,NA,1983,NA,70,EUU
71.1983,Fragile and conflict affected situations,NA,NA,NA,1983,NA,71,FCS
72.1983,Finland,NA,NA,NA,1983,NA,72,FIN
73.1983,Fiji,NA,NA,NA,1983,NA,73,FJI
74.1983,France,NA,NA,NA,1983,NA,74,FRA
75.1983,Faeroe Islands,NA,NA,NA,1983,NA,75,FRO
76.1983,"Micronesia, Fed. Sts.",NA,NA,NA,1983,NA,76,FSM
77.1983,Gabon,NA,NA,NA,1983,NA,77,GAB
78.1983,United Kingdom,NA,NA,NA,1983,NA,78,GBR
79.1983,Georgia,NA,NA,NA,1983,NA,79,GEO
80.1983,Ghana,NA,NA,NA,1983,NA,80,GHA
81.1983,Guinea,NA,NA,NA,1983,NA,81,GIN
82.1983,"Gambia, The",NA,NA,NA,1983,NA,82,GMB
83.1983,Guinea-Bissau,NA,NA,NA,1983,NA,83,GNB
84.1983,Equatorial Guinea,NA,NA,NA,1983,NA,84,GNQ
85.1983,Greece,NA,NA,NA,1983,NA,85,GRC
86.1983,Grenada,NA,NA,NA,1983,NA,86,GRD
87.1983,Greenland,NA,NA,NA,1983,NA,87,GRL
88.1983,Guatemala,NA,NA,NA,1983,NA,88,GTM
89.1983,Guam,NA,NA,NA,1983,NA,89,GUM
90.1983,Guyana,NA,NA,NA,1983,NA,90,GUY
91.1983,High income,NA,NA,NA,1983,NA,91,HIC
92.1983,"Hong Kong SAR, China",NA,NA,NA,1983,NA,92,HKG
93.1983,Honduras,NA,NA,NA,1983,NA,93,HND
94.1983,Heavily indebted poor countries (HIPC),NA,NA,NA,1983,NA,94,HPC
95.1983,Croatia,NA,NA,NA,1983,NA,95,HRV
96.1983,Haiti,NA,NA,NA,1983,NA,96,HTI
97.1983,Hungary,NA,NA,NA,1983,NA,97,HUN
98.1983,Indonesia,NA,NA,NA,1983,NA,98,IDN
99.1983,Isle of Man,NA,NA,NA,1983,NA,99,IMN
100.1983,India,NA,NA,NA,1983,NA,100,IND
101.1983,Not classified,NA,NA,NA,1983,NA,101,INX
102.1983,Ireland,NA,NA,NA,1983,NA,102,IRL
103.1983,"Iran, Islamic Rep.",NA,NA,NA,1983,NA,103,IRN
104.1983,Iraq,NA,NA,NA,1983,NA,104,IRQ
105.1983,Iceland,NA,NA,NA,1983,NA,105,ISL
106.1983,Israel,NA,NA,NA,1983,NA,106,ISR
107.1983,Italy,NA,NA,NA,1983,NA,107,ITA
108.1983,Jamaica,NA,NA,NA,1983,NA,108,JAM
109.1983,Jordan,NA,NA,NA,1983,NA,109,JOR
110.1983,Japan,NA,NA,NA,1983,NA,110,JPN
111.1983,Kazakhstan,NA,NA,NA,1983,NA,111,KAZ
112.1983,Kenya,NA,NA,NA,1983,NA,112,KEN
113.1983,Kyrgyz Republic,NA,NA,NA,1983,NA,113,KGZ
114.1983,Cambodia,NA,NA,NA,1983,NA,114,KHM
115.1983,Kiribati,NA,NA,NA,1983,NA,115,KIR
116.1983,St. Kitts and Nevis,NA,NA,NA,1983,NA,116,KNA
117.1983,"Korea, Rep.",NA,NA,NA,1983,NA,117,KOR
118.1983,Kosovo,NA,NA,NA,1983,NA,118,0
119.1983,Kuwait,NA,NA,NA,1983,NA,119,KWT
120.1983,Latin America & Caribbean (developing only),NA,NA,NA,1983,NA,120,LAC
121.1983,Lao PDR,NA,NA,NA,1983,NA,121,LAO
122.1983,Lebanon,NA,NA,NA,1983,NA,122,LBN
123.1983,Liberia,NA,NA,NA,1983,NA,123,LBR
124.1983,Libya,NA,NA,NA,1983,NA,124,LBY
125.1983,St. Lucia,NA,NA,NA,1983,NA,125,LCA
126.1983,Latin America & Caribbean (all income levels),NA,NA,NA,1983,NA,126,LCN
127.1983,Least developed countries: UN classification,NA,NA,NA,1983,NA,127,LDC
128.1983,Low income,NA,NA,NA,1983,NA,128,LIC
129.1983,Liechtenstein,NA,NA,NA,1983,NA,129,LIE
130.1983,Sri Lanka,NA,NA,NA,1983,NA,130,LKA
131.1983,Lower middle income,NA,NA,NA,1983,NA,131,LMC
132.1983,Low & middle income,NA,NA,NA,1983,NA,132,LMY
133.1983,Lesotho,NA,NA,NA,1983,NA,133,LSO
134.1983,Lithuania,NA,NA,NA,1983,NA,134,LTU
135.1983,Luxembourg,NA,NA,NA,1983,NA,135,LUX
136.1983,Latvia,NA,NA,NA,1983,NA,136,LVA
137.1983,"Macao SAR, China",NA,NA,NA,1983,NA,137,MAC
138.1983,St. Martin (French part),NA,NA,NA,1983,NA,138,MAF
139.1983,Morocco,NA,NA,NA,1983,NA,139,MAR
140.1983,Monaco,NA,NA,NA,1983,NA,140,MCO
141.1983,Moldova,NA,NA,NA,1983,NA,141,MDA
142.1983,Madagascar,NA,NA,NA,1983,NA,142,MDG
143.1983,Maldives,NA,NA,NA,1983,NA,143,MDV
144.1983,Middle East & North Africa (all income levels),NA,NA,NA,1983,NA,144,MEA
145.1983,Mexico,NA,NA,NA,1983,NA,145,MEX
146.1983,Marshall Islands,NA,NA,NA,1983,NA,146,MHL
147.1983,Middle income,NA,NA,NA,1983,NA,147,MIC
148.1983,"Macedonia, FYR",NA,NA,NA,1983,NA,148,MKD
149.1983,Mali,NA,NA,NA,1983,NA,149,MLI
150.1983,Malta,NA,NA,NA,1983,NA,150,MLT
151.1983,Myanmar,NA,NA,NA,1983,NA,151,MMR
152.1983,Middle East & North Africa (developing only),NA,NA,NA,1983,NA,152,MNA
153.1983,Montenegro,NA,NA,NA,1983,NA,153,MNE
154.1983,Mongolia,NA,NA,NA,1983,NA,154,MNG
155.1983,Northern Mariana Islands,NA,NA,NA,1983,NA,155,MNP
156.1983,Mozambique,NA,NA,NA,1983,NA,156,MOZ
157.1983,Mauritania,NA,NA,NA,1983,NA,157,MRT
158.1983,Mauritius,NA,NA,NA,1983,NA,158,MUS
159.1983,Malawi,NA,NA,NA,1983,NA,159,MWI
160.1983,Malaysia,NA,NA,NA,1983,NA,160,MYS
161.1983,North America,NA,NA,NA,1983,NA,161,NAC
162.1983,Namibia,NA,NA,NA,1983,NA,162,NAM
163.1983,New Caledonia,NA,NA,NA,1983,NA,163,NCL
164.1983,Niger,NA,NA,NA,1983,NA,164,NER
165.1983,Nigeria,NA,NA,NA,1983,NA,165,NGA
166.1983,Nicaragua,NA,NA,NA,1983,NA,166,NIC
167.1983,Netherlands,NA,NA,NA,1983,NA,167,NLD
168.1983,High income: nonOECD,NA,NA,NA,1983,NA,168,NOC
169.1983,Norway,NA,NA,NA,1983,NA,169,NOR
170.1983,Nepal,NA,NA,NA,1983,NA,170,NPL
171.1983,New Zealand,NA,NA,NA,1983,NA,171,NZL
172.1983,High income: OECD,NA,NA,NA,1983,NA,172,OEC
173.1983,OECD members,NA,NA,NA,1983,NA,173,OED
174.1983,Oman,NA,NA,NA,1983,NA,174,OMN
175.1983,Other small states,NA,NA,NA,1983,NA,175,OSS
176.1983,Pakistan,NA,NA,NA,1983,NA,176,PAK
177.1983,Panama,NA,NA,NA,1983,NA,177,PAN
178.1983,Peru,NA,NA,NA,1983,NA,178,PER
179.1983,Philippines,NA,NA,NA,1983,NA,179,PHL
180.1983,Palau,NA,NA,NA,1983,NA,180,PLW
181.1983,Papua New Guinea,NA,NA,NA,1983,NA,181,PNG
182.1983,Poland,NA,NA,NA,1983,NA,182,POL
183.1983,Puerto Rico,NA,NA,NA,1983,NA,183,PRI
184.1983,"Korea, Dem. Rep.",NA,NA,NA,1983,NA,184,PRK
185.1983,Portugal,NA,NA,NA,1983,NA,185,PRT
186.1983,Paraguay,NA,NA,NA,1983,NA,186,PRY
187.1983,Pacific island small states,NA,NA,NA,1983,NA,187,PSS
188.1983,French Polynesia,NA,NA,NA,1983,NA,188,PYF
189.1983,Qatar,NA,NA,NA,1983,NA,189,QAT
190.1983,Romania,NA,NA,NA,1983,NA,190,ROU
191.1983,Russian Federation,NA,NA,NA,1983,NA,191,RUS
192.1983,Rwanda,NA,NA,NA,1983,NA,192,RWA
193.1983,South Asia,NA,NA,NA,1983,NA,193,SAS
194.1983,Saudi Arabia,NA,NA,NA,1983,NA,194,SAU
195.1983,Sudan,NA,NA,NA,1983,NA,195,SDN
196.1983,Senegal,NA,NA,NA,1983,NA,196,SEN
197.1983,Singapore,NA,NA,NA,1983,NA,197,SGP
198.1983,Solomon Islands,NA,NA,NA,1983,NA,198,SLB
199.1983,Sierra Leone,NA,NA,NA,1983,NA,199,SLE
200.1983,El Salvador,NA,NA,NA,1983,NA,200,SLV
201.1983,San Marino,NA,NA,NA,1983,NA,201,SMR
202.1983,Somalia,NA,NA,NA,1983,NA,202,SOM
203.1983,Serbia,NA,NA,NA,1983,NA,203,SRB
204.1983,Sub-Saharan Africa (developing only),NA,NA,NA,1983,NA,204,SSA
205.1983,South Sudan,NA,NA,NA,1983,NA,205,SSD
206.1983,Sub-Saharan Africa (all income levels),NA,NA,NA,1983,NA,206,SSF
207.1983,Small states,NA,NA,NA,1983,NA,207,SST
208.1983,Sao Tome and Principe,NA,NA,NA,1983,NA,208,STP
209.1983,Suriname,NA,NA,NA,1983,NA,209,SUR
210.1983,Slovak Republic,NA,NA,NA,1983,NA,210,SVK
211.1983,Slovenia,NA,NA,NA,1983,NA,211,SVN
212.1983,Sweden,NA,NA,NA,1983,NA,212,SWE
213.1983,Swaziland,NA,NA,NA,1983,NA,213,SWZ
214.1983,Sint Maarten (Dutch part),NA,NA,NA,1983,NA,214,SXM
215.1983,Seychelles,NA,NA,NA,1983,NA,215,SYC
216.1983,Syrian Arab Republic,NA,NA,NA,1983,NA,216,SYR
217.1983,Turks and Caicos Islands,NA,NA,NA,1983,NA,217,TCA
218.1983,Chad,NA,NA,NA,1983,NA,218,TCD
219.1983,Togo,NA,NA,NA,1983,NA,219,TGO
220.1983,Thailand,NA,NA,NA,1983,NA,220,THA
221.1983,Tajikistan,NA,NA,NA,1983,NA,221,TJK
222.1983,Turkmenistan,NA,NA,NA,1983,NA,222,TKM
223.1983,Timor-Leste,NA,NA,NA,1983,NA,223,TLS
224.1983,Tonga,NA,NA,NA,1983,NA,224,TON
225.1983,Trinidad and Tobago,NA,NA,NA,1983,NA,225,TTO
226.1983,Tunisia,NA,NA,NA,1983,NA,226,TUN
227.1983,Turkey,NA,NA,NA,1983,NA,227,TUR
228.1983,Tuvalu,NA,NA,NA,1983,NA,228,TUV
229.1983,"Taiwan, China",NA,NA,NA,1983,NA,229,TWN
230.1983,Tanzania,NA,NA,NA,1983,NA,230,TZA
231.1983,Uganda,NA,NA,NA,1983,NA,231,UGA
232.1983,Ukraine,NA,NA,NA,1983,NA,232,UKR
233.1983,Upper middle income,NA,NA,NA,1983,NA,233,UMC
234.1983,Uruguay,NA,NA,NA,1983,NA,234,URY
235.1983,United States,NA,NA,NA,1983,NA,235,USA
236.1983,Uzbekistan,NA,NA,NA,1983,NA,236,UZB
237.1983,St. Vincent and the Grenadines,NA,NA,NA,1983,NA,237,VCT
238.1983,"Venezuela, RB",NA,NA,NA,1983,NA,238,VEN
239.1983,Virgin Islands (U.S.),NA,NA,NA,1983,NA,239,VIR
240.1983,Vietnam,NA,NA,NA,1983,NA,240,VNM
241.1983,Vanuatu,NA,NA,NA,1983,NA,241,VUT
242.1983,West Bank and Gaza,NA,NA,NA,1983,NA,242,PSE
243.1983,World,NA,NA,NA,1983,NA,243,WLD
244.1983,Samoa,NA,NA,NA,1983,NA,244,WSM
245.1983,"Yemen, Rep.",NA,NA,NA,1983,NA,245,YEM
246.1983,South Africa,NA,NA,NA,1983,NA,246,ZAF
247.1983,"Congo, Dem. Rep.",NA,NA,NA,1983,NA,247,COD
248.1983,Zambia,NA,NA,NA,1983,NA,248,ZMB
249.1983,Zimbabwe,NA,NA,NA,1983,NA,249,ZWE
1.1984,Aruba,NA,NA,NA,1984,NA,1,ABW
2.1984,Andorra,NA,NA,NA,1984,NA,2,AND
3.1984,Afghanistan,NA,NA,NA,1984,NA,3,AFG
4.1984,Angola,NA,NA,NA,1984,NA,4,AGO
5.1984,Albania,NA,NA,NA,1984,NA,5,ALB
6.1984,Arab World,NA,NA,NA,1984,NA,6,ARB
7.1984,United Arab Emirates,NA,NA,NA,1984,NA,7,ARE
8.1984,Argentina,NA,NA,NA,1984,NA,8,ARG
9.1984,Armenia,NA,NA,NA,1984,NA,9,ARM
10.1984,American Samoa,NA,NA,NA,1984,NA,10,ASM
11.1984,Antigua and Barbuda,NA,NA,NA,1984,NA,11,ATG
12.1984,Australia,NA,NA,NA,1984,NA,12,AUS
13.1984,Austria,NA,NA,NA,1984,NA,13,AUT
14.1984,Azerbaijan,NA,NA,NA,1984,NA,14,AZE
15.1984,Burundi,NA,NA,NA,1984,NA,15,BDI
16.1984,Belgium,NA,NA,NA,1984,NA,16,BEL
17.1984,Benin,NA,NA,NA,1984,NA,17,BEN
18.1984,Burkina Faso,NA,NA,NA,1984,NA,18,BFA
19.1984,Bangladesh,NA,NA,NA,1984,NA,19,BGD
20.1984,Bulgaria,NA,NA,NA,1984,NA,20,BGR
21.1984,Bahrain,NA,NA,NA,1984,NA,21,BHR
22.1984,"Bahamas, The",NA,NA,NA,1984,NA,22,BHS
23.1984,Bosnia and Herzegovina,NA,NA,NA,1984,NA,23,BIH
24.1984,Belarus,NA,NA,NA,1984,NA,24,BLR
25.1984,Belize,NA,NA,NA,1984,NA,25,BLZ
26.1984,Bermuda,NA,NA,NA,1984,NA,26,BMU
27.1984,Bolivia,NA,NA,NA,1984,NA,27,BOL
28.1984,Brazil,NA,NA,NA,1984,NA,28,BRA
29.1984,Barbados,NA,NA,NA,1984,NA,29,BRB
30.1984,Brunei Darussalam,NA,NA,NA,1984,NA,30,BRN
31.1984,Bhutan,NA,NA,NA,1984,NA,31,BTN
32.1984,Botswana,NA,NA,NA,1984,NA,32,BWA
33.1984,Central African Republic,NA,NA,NA,1984,NA,33,CAF
34.1984,Canada,NA,NA,NA,1984,NA,34,CAN
35.1984,Central Europe and the Baltics,NA,NA,NA,1984,NA,35,CEB
36.1984,Switzerland,NA,NA,NA,1984,NA,36,CHE
37.1984,Channel Islands,NA,NA,NA,1984,NA,37,CHI
38.1984,Chile,NA,NA,NA,1984,NA,38,CHL
39.1984,China,NA,NA,NA,1984,NA,39,CHN
40.1984,Cote d'Ivoire,NA,NA,NA,1984,NA,40,CIV
41.1984,Cameroon,NA,NA,NA,1984,NA,41,CMR
42.1984,"Congo, Rep.",NA,NA,NA,1984,NA,42,COG
43.1984,Colombia,NA,NA,NA,1984,NA,43,COL
44.1984,Comoros,NA,NA,NA,1984,NA,44,COM
45.1984,Cabo Verde,NA,NA,NA,1984,NA,45,CPV
46.1984,Costa Rica,NA,NA,NA,1984,NA,46,CRI
47.1984,Caribbean small states,NA,NA,NA,1984,NA,47,CSS
48.1984,Cuba,NA,NA,NA,1984,NA,48,CUB
49.1984,Curacao,NA,NA,NA,1984,NA,49,CUW
50.1984,Cayman Islands,NA,NA,NA,1984,NA,50,CYM
51.1984,Cyprus,NA,NA,NA,1984,NA,51,CYP
52.1984,Czech Republic,NA,NA,NA,1984,NA,52,CZE
53.1984,Germany,NA,NA,NA,1984,NA,53,DEU
54.1984,Djibouti,NA,NA,NA,1984,NA,54,DJI
55.1984,Dominica,NA,NA,NA,1984,NA,55,DMA
56.1984,Denmark,NA,NA,NA,1984,NA,56,DNK
57.1984,Dominican Republic,NA,NA,NA,1984,NA,57,DOM
58.1984,Algeria,NA,NA,NA,1984,NA,58,DZA
59.1984,East Asia & Pacific (developing only),NA,NA,NA,1984,65.62,59,EAP
60.1984,East Asia & Pacific (all income levels),NA,NA,NA,1984,NA,60,EAS
61.1984,Europe & Central Asia (developing only),NA,NA,NA,1984,2.27,61,ECA
62.1984,Europe & Central Asia (all income levels),NA,NA,NA,1984,NA,62,ECS
63.1984,Ecuador,NA,NA,NA,1984,NA,63,ECU
64.1984,"Egypt, Arab Rep.",NA,NA,NA,1984,NA,64,EGY
65.1984,Euro area,NA,NA,NA,1984,NA,65,EMU
66.1984,Eritrea,NA,NA,NA,1984,NA,66,ERI
67.1984,Spain,NA,NA,NA,1984,NA,67,ESP
68.1984,Estonia,NA,NA,NA,1984,NA,68,EST
69.1984,Ethiopia,NA,NA,NA,1984,NA,69,ETH
70.1984,European Union,NA,NA,NA,1984,NA,70,EUU
71.1984,Fragile and conflict affected situations,NA,NA,NA,1984,41.89,71,FCS
72.1984,Finland,NA,NA,NA,1984,NA,72,FIN
73.1984,Fiji,NA,NA,NA,1984,NA,73,FJI
74.1984,France,NA,NA,NA,1984,NA,74,FRA
75.1984,Faeroe Islands,NA,NA,NA,1984,NA,75,FRO
76.1984,"Micronesia, Fed. Sts.",NA,NA,NA,1984,NA,76,FSM
77.1984,Gabon,NA,NA,NA,1984,NA,77,GAB
78.1984,United Kingdom,NA,NA,NA,1984,NA,78,GBR
79.1984,Georgia,NA,NA,NA,1984,NA,79,GEO
80.1984,Ghana,NA,NA,NA,1984,NA,80,GHA
81.1984,Guinea,NA,NA,NA,1984,NA,81,GIN
82.1984,"Gambia, The",NA,NA,NA,1984,NA,82,GMB
83.1984,Guinea-Bissau,NA,NA,NA,1984,NA,83,GNB
84.1984,Equatorial Guinea,NA,NA,NA,1984,NA,84,GNQ
85.1984,Greece,NA,NA,NA,1984,NA,85,GRC
86.1984,Grenada,NA,NA,NA,1984,NA,86,GRD
87.1984,Greenland,NA,NA,NA,1984,NA,87,GRL
88.1984,Guatemala,NA,NA,NA,1984,NA,88,GTM
89.1984,Guam,NA,NA,NA,1984,NA,89,GUM
90.1984,Guyana,NA,NA,NA,1984,NA,90,GUY
91.1984,High income,NA,NA,NA,1984,NA,91,HIC
92.1984,"Hong Kong SAR, China",NA,NA,NA,1984,NA,92,HKG
93.1984,Honduras,NA,NA,NA,1984,NA,93,HND
94.1984,Heavily indebted poor countries (HIPC),NA,NA,NA,1984,NA,94,HPC
95.1984,Croatia,NA,NA,NA,1984,NA,95,HRV
96.1984,Haiti,NA,NA,NA,1984,NA,96,HTI
97.1984,Hungary,NA,NA,NA,1984,NA,97,HUN
98.1984,Indonesia,NA,NA,NA,1984,NA,98,IDN
99.1984,Isle of Man,NA,NA,NA,1984,NA,99,IMN
100.1984,India,NA,NA,NA,1984,NA,100,IND
101.1984,Not classified,NA,NA,NA,1984,NA,101,INX
102.1984,Ireland,NA,NA,NA,1984,NA,102,IRL
103.1984,"Iran, Islamic Rep.",NA,NA,NA,1984,NA,103,IRN
