,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Score,Country
13.1963,Austria,AUT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,35.9,13
16.1963,Belgium,BEL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,30,16
17.1963,Benin,BEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,298.2,17
18.1963,Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,334.5,18
19.1963,Bangladesh,BGD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,245.6,19
20.1963,Bulgaria,BGR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,46.7,20
21.1963,Bahrain,BHR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,152.6,21
27.1963,Bolivia,BOL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,270.8,27
28.1963,Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,158.4,28
29.1963,Barbados,BRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,68.7,29
32.1963,Botswana,BWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,153.7,32
33.1963,Central African Republic,CAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,266.5,33
34.1963,Canada,CAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,29.4,34
36.1963,Switzerland,CHE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,24.6,36
38.1963,Chile,CHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,135.8,38
40.1963,Cote d'Ivoire,CIV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,288.6,40
41.1963,Cameroon,CMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,267.2,41
42.1963,"Congo, Rep.",COG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,172.3,42
43.1963,Colombia,COL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,119.4,43
47.1963,Caribbean small states,CSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,72.61155808,47
48.1963,Cuba,CUB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,47,48
55.1963,Dominica,DMA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,107.2,55
56.1963,Denmark,DNK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,23,56
57.1963,Dominican Republic,DOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,141.3,57
58.1963,Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,246.8,58
63.1963,Ecuador,ECU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,164.3,63
64.1963,"Egypt, Arab Rep.",EGY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,283.5,64
65.1963,Euro area,EMU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,39.94936403,65
67.1963,Spain,ESP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,45.3,67
70.1963,European Union,EUU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,38.42860812,70
72.1963,Finland,FIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,22.5,72
73.1963,Fiji,FJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,63.8,73
74.1963,France,FRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,24.5,74
78.1963,United Kingdom,GBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,24.9,78
80.1963,Ghana,GHA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,205,80
81.1963,Guinea,GIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,346.8,81
82.1963,"Gambia, The",GMB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,344.1,82
85.1963,Greece,GRC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,51,85
88.1963,Guatemala,GTM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,205.7,88
90.1963,Guyana,GUY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,82.8,90
91.1963,High income,HIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,40.5,91
93.1963,Honduras,HND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,190.3,93
96.1963,Haiti,HTI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,277.3,96
97.1963,Hungary,HUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,52.7,97
98.1963,Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,205.1,98
100.1963,India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,236.3,100
102.1963,Ireland,IRL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,31.3,102
104.1963,Iraq,IRQ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,164.6,104
105.1963,Iceland,ISL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,20.2,105
107.1963,Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,45.4,107
108.1963,Jamaica,JAM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,74.5,108
109.1963,Jordan,JOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,131,109
110.1963,Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,29.7,110
112.1963,Kenya,KEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,176.7,112
115.1963,Kiribati,KIR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,180.5,115
117.1963,"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,95.1,117
119.1963,Kuwait,KWT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,117.9,119
120.1963,Latin America & Caribbean (developing only),LAC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,152.5,120
122.1963,Lebanon,LBN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,70.9,122
123.1963,Liberia,LBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,314,123
124.1963,Libya,LBY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,230.7,124
126.1963,Latin America & Caribbean (all income levels),LCN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,147.2791356,126
130.1963,Sri Lanka,LKA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,88.4,130
131.1963,Lower middle income,LMC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,227.8,131
132.1963,Low & middle income,LMY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,216.1,132
133.1963,Lesotho,LSO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,189.4,133
139.1963,Morocco,MAR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,224.5,139
143.1963,Maldives,MDV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,323.5,143
144.1963,Middle East & North Africa (all income levels),MEA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,248.1250373,144
145.1963,Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,129.7,145
146.1963,Marshall Islands,MHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,114,146
147.1963,Middle income,MIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,206.9,147
149.1963,Mali,MLI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,443.5,149
150.1963,Malta,MLT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,36.5,150
152.1963,Middle East & North Africa (developing only),MNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,248.9,152
157.1963,Mauritania,MRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,235.2,157
158.1963,Mauritius,MUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,87,158
160.1963,Malaysia,MYS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,78.5,160
161.1963,North America,NAC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,28.4072489,161
166.1963,Nicaragua,NIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,192.5,166
167.1963,Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,19.3,167
169.1963,Norway,NOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,21,169
170.1963,Nepal,NPL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,312.6,170
171.1963,New Zealand,NZL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,24.7,171
172.1963,High income: OECD,OEC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,39.83073399,172
173.1963,OECD members,OED,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,64.52975823,173
174.1963,Oman,OMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,325.8,174
176.1963,Pakistan,PAK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,232.7,176
177.1963,Panama,PAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,84.2,177
178.1963,Peru,PER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,206.6,178
179.1963,Philippines,PHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,96.8,179
181.1963,Papua New Guinea,PNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,182.1,181
182.1963,Poland,POL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,52.5,182
185.1963,Portugal,PRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,97.6,185
186.1963,Paraguay,PRY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,82.7,186
187.1963,Pacific island small states,PSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,98.11574261,187
192.1963,Rwanda,RWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,206,192
193.1963,South Asia,SAS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,238.2,193
195.1963,Sudan,SDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,169.3,195
196.1963,Senegal,SEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,302.3,196
197.1963,Singapore,SGP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,38.2,197
198.1963,Solomon Islands,SLB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,166.7,198
199.1963,Sierra Leone,SLE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,378.7,199
200.1963,El Salvador,SLV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,176,200
212.1963,Sweden,SWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,17.9,212
213.1963,Swaziland,SWZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,202.4,213
215.1963,Seychelles,SYC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,96.1,215
216.1963,Syrian Arab Republic,SYR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,153.3,216
219.1963,Togo,TGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,259.4,219
220.1963,Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,132.8,220
224.1963,Tonga,TON,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,81.9,224
225.1963,Trinidad and Tobago,TTO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,61.6,225
226.1963,Tunisia,TUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,256.3,226
227.1963,Turkey,TUR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,228.7,227
230.1963,Tanzania,TZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,237.8,230
231.1963,Uganda,UGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,210.8,231
234.1963,Uruguay,URY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,59.6,234
235.1963,United States,USA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,28.3,235
238.1963,"Venezuela, RB",VEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,73.8,238
241.1963,Vanuatu,VUT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,142.4,241
243.1963,World,WLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,174.1,243
245.1963,"Yemen, Rep.",YEM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,406.1,245
248.1963,Zambia,ZMB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,195.4,248
249.1963,Zimbabwe,ZWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1963,137.2,249
3.1964,Afghanistan,AFG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,339.7,3
6.1964,Arab World,ARB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,234.4430505,6
7.1964,United Arab Emirates,ARE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,162.2,7
12.1964,Australia,AUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,22.7,12
13.1964,Austria,AUT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,34.2,13
15.1964,Burundi,BDI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,241.6,15
16.1964,Belgium,BEL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,28.9,16
17.1964,Benin,BEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,292.5,17
18.1964,Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,331,18
19.1964,Bangladesh,BGD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,240.4,19
20.1964,Bulgaria,BGR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,45.7,20
21.1964,Bahrain,BHR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,138.9,21
27.1964,Bolivia,BOL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,265.4,27
28.1964,Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,154.5,28
29.1964,Barbados,BRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,64.7,29
32.1964,Botswana,BWA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,148.8,32
33.1964,Central African Republic,CAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,260.4,33
34.1964,Canada,CAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,28.2,34
36.1964,Switzerland,CHE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,23.6,36
38.1964,Chile,CHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,126.8,38
40.1964,Cote d'Ivoire,CIV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,281.4,40
41.1964,Cameroon,CMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,262.8,41
42.1964,"Congo, Rep.",COG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,168.3,42
43.1964,Colombia,COL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,116.7,43
47.1964,Caribbean small states,CSS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,70.18125694,47
48.1964,Cuba,CUB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,45.9,48
55.1964,Dominica,DMA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,98.9,55
56.1964,Denmark,DNK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,22.1,56
57.1964,Dominican Republic,DOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,138.6,57
58.1964,Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,247.4,58
63.1964,Ecuador,ECU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,159.9,63
64.1964,"Egypt, Arab Rep.",EGY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,274.8,64
65.1964,Euro area,EMU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,37.90382605,65
67.1964,Spain,ESP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,42.9,67
70.1964,European Union,EUU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,36.49581333,70
72.1964,Finland,FIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,21.3,72
73.1964,Fiji,FJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,61.7,73
74.1964,France,FRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,23.4,74
78.1964,United Kingdom,GBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,24.2,78
80.1964,Ghana,GHA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,203.8,80
81.1964,Guinea,GIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,344.3,81
82.1964,"Gambia, The",GMB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,338.3,82
85.1964,Greece,GRC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,49.3,85
88.1964,Guatemala,GTM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,201.5,88
90.1964,Guyana,GUY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,80.4,90
91.1964,High income,HIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,38.8,91
93.1964,Honduras,HND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,184.2,93
96.1964,Haiti,HTI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,273,96
97.1964,Hungary,HUN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,50.8,97
98.1964,Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,199.5,98
100.1964,India,IND,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,232.9,100
102.1964,Ireland,IRL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,30.1,102
104.1964,Iraq,IRQ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,155.8,104
105.1964,Iceland,ISL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,19.7,105
107.1964,Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,43.1,107
108.1964,Jamaica,JAM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,71.8,108
109.1964,Jordan,JOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,123.8,109
110.1964,Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,27,110
112.1964,Kenya,KEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,171.2,112
115.1964,Kiribati,KIR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,173.5,115
117.1964,"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,89.5,117
119.1964,Kuwait,KWT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,109.1,119
120.1964,Latin America & Caribbean (developing only),LAC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,148.6,120
122.1964,Lebanon,LBN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,69.1,122
123.1964,Liberia,LBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,311.7,123
124.1964,Libya,LBY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,215.2,124
126.1964,Latin America & Caribbean (all income levels),LCN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,143.6171992,126
130.1964,Sri Lanka,LKA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,84.9,130
131.1964,Lower middle income,LMC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,224.7,131
132.1964,Low & middle income,LMY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,213.9,132
133.1964,Lesotho,LSO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,189.1,133
135.1964,Luxembourg,LUX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,29.2,135
139.1964,Morocco,MAR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,219.3,139
143.1964,Maldives,MDV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,315,143
144.1964,Middle East & North Africa (all income levels),MEA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,240.9775579,144
145.1964,Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,127.3,145
146.1964,Marshall Islands,MHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,109.4,146
147.1964,Middle income,MIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,204.8,147
149.1964,Mali,MLI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,435.8,149
150.1964,Malta,MLT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,35.4,150
152.1964,Middle East & North Africa (developing only),MNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,240.9,152
157.1964,Mauritania,MRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,228.5,157
158.1964,Mauritius,MUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,83.6,158
159.1964,Malawi,MWI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,1964,357.2,159
